LakeID,SampleID,Taxon,SpecimenNumber,Length,FrogPopulationType,lake_area_nbr,lake_perimeter_nbr,lake_elevation_nbr,lake_juris_name,lake_north_utm
10206,2343,Diptera,1,4.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Diptera,2,5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Oligochaeta,1,4.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Oligochaeta,2,2.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Oligochaeta,3,1.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Oligochaeta,4,4.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Oligochaeta,5,3.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Oligochaeta,6,2.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Oligochaeta,7,3.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Oligochaeta,8,5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Oligochaeta,9,5.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Oligochaeta,10,4.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Pisidium,1,1.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Pisidium,2,2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Pisidium,3,4.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Pisidium,4,1.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Pisidium,5,2.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Pisidium,6,2.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Pisidium,7,3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Pisidium,8,3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Pisidium,9,3.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Pisidium,10,3.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Pisidium,11,3.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Pisidium,12,2.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Pisidium,13,2.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Pisidium,14,1.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Pisidium,15,2.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Polycentropus,1,12.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Polycentropus,2,7.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Polycentropus,3,4.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Polycentropus,4,6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Sialis,1,4.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Sialis,2,4.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,1,2.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,1,4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,2,2.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,3,1.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,4,3.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,5,2.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,6,2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,7,1.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,8,2.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,9,2.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,10,2.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,11,3.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,12,2.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,13,3.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,14,1.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,15,2.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,16,2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,17,3.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,18,1.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,19,2.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,2343,Stictotarsus,20,2.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,1,1.65,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,1,1.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,2,0.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,2,1.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,3,0.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,4,1.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,5,0.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,5,0.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,6,1.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,7,1.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,8,0.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,8,1.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,9,1.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,9,1.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,10,0.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,10,1.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,11,1.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,11,1.75,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,12,0.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,12,1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,13,0.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,13,0.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,14,0.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,14,1.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,15,0.95,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,15,1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,16,1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,16,1.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,17,1.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,17,1.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,18,0.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,19,0.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,19,1.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Acari,20,0.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Ameletus,1,7.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Ameletus,1,9.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Ameletus,2,10.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Ameletus,2,14,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Ameletus,3,9.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Ameletus,3,15.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Ameletus,4,7.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Ameletus,4,11.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Ameletus,5,10.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Ameletus,5,12,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Ameletus,6,9.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Ameletus,6,14.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Ameletus,7,7.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Ameletus,7,11,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Ameletus,8,6.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Ameletus,8,9.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Ameletus,9,4.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Ameletus,9,4.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Ameletus,10,4.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Callibaetis,1,10.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Callibaetis,2,10.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Callibaetis,3,6.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Callibaetis,4,9.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Callibaetis,5,9.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Callibaetis,6,7.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Callibaetis,7,6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Callibaetis,8,9.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Callibaetis,9,9.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Callibaetis,10,9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Callibaetis,11,9.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Callibaetis,12,7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Callibaetis,13,9.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Callibaetis,14,9.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Callibaetis,15,8.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Callibaetis,16,8.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Callibaetis,17,10.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Callibaetis,18,10.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Callibaetis,20,8.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Chironomidae,1,7.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Chironomidae,2,7.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Chironomidae,3,6.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Chironomidae,4,7.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Chironomidae,5,4.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Chironomidae,6,4.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Chironomidae,7,4.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Chironomidae,8,7.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Chironomidae,9,6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Chironomidae,10,8.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Chironomidae,11,4.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Chironomidae,12,4.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Chironomidae,13,9.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Chironomidae,14,4.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Chironomidae,15,3.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Chironomidae,16,3.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Corixidae,1,7.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Dicosmoecus,1,9.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Dicosmoecus,2,7.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,diptera,1,4.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,dirnsmaenag,1,6.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,dirnsmaenag,1,8.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Pisidium,1,4.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Pisidium,1,4.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Pisidium,2,2.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Pisidium,2,2.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Pisidium,3,2.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Pisidium,3,3.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Pisidium,4,2.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Pisidium,5,2.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Pisidium,6,1.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Pisidium,6,2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Pisidium,7,2.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Pisidium,7,2.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Pisidium,8,2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Pisidium,8,2.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Pisidium,9,2.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Pisidium,10,2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Pisidium,11,1.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Pisidium,11,1.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Pisidium,12,1.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Psychoglypha,1,11.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Sialis,1,9.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Sialis,2,5.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Sialis,3,4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Sialis,4,4.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Stictotarsus,1,3.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3007,Stictotarsus,1,3.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Acari,1,1.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Acari,2,0.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Acari,3,0.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Acari,4,1.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Acari,5,0.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Acari,6,0.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Acari,7,0.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Acari,8,0.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Acari,9,1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Acari,10,1.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Acari,11,1.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Acari,12,0.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Acari,13,0.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Ameletus,1,5.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Ameletus,2,10.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Ameletus,3,6.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Ameletus,4,8.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Ameletus,5,9.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Ameletus,6,8.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Ameletus,7,9.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Ameletus,8,9.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Ameletus,9,6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Ameletus,10,7.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Callibaetis,1,9.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Callibaetis,2,11.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Callibaetis,3,10.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Callibaetis,4,9.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Chironomidae,1,6.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Chironomidae,2,7.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Chironomidae,3,5.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Chironomidae,4,8.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Chironomidae,5,4.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Chironomidae,6,6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Chironomidae,7,6.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Chironomidae,8,6.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Chironomidae,9,5.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Chironomidae,10,7.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Chironomidae,11,3.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Chironomidae,12,7.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Chironomidae,13,7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Corixidae,1,3.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Corixidae,2,3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Corixidae,3,2.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Corixidae,4,1.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Corixidae,5,2.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Oligochaeta,1,4.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Oligochaeta,2,5.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Oligochaeta,3,4.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Oligochaeta,4,4.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Oligochaeta,5,3.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Oligochaeta,6,4.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Oligochaeta,7,8.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Oligochaeta,8,6.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Oligochaeta,9,6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Oligochaeta,10,8.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Oligochaeta,11,5.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Oligochaeta,12,5.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Oligochaeta,13,2.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Oligochaeta,14,3.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Oligochaeta,15,5.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Pisidium,1,2.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Pisidium,2,3.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Pisidium,3,2.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Pisidium,4,3.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Pisidium,5,2.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Pisidium,6,1.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Pisidium,7,1.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Pisidium,8,2.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Pisidium,9,2.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Pisidium,10,2.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Pisidium,11,1.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Pisidium,12,2.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Pisidium,13,2.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Sanfillipodytes,1,2.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Sanfillipodytes,2,2.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Sialis,1,8.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Sialis,2,5.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Sialis,3,4.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Sialis,4,7.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus,1,4.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus,2,2.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus,3,2.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus,4,1.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus,5,2.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus,6,3.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus,7,2.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus,8,4.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus,9,2.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus,10,3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus,11,1.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus,12,1.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus,13,1.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus,14,2.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus,15,2.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus,16,2.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus,17,2.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus,18,2.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus,19,1.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus,20,1.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus striatellus,1,3.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus striatellus,2,3.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,3315,Stictotarsus striatellus,3,4.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Acari,1,1.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Acari,2,1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Acari,3,1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Acari,4,0.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Acari,5,0.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Ameletus,1,11.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Ameletus,2,11.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Ameletus,3,5.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Ameletus,4,4.6,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Ameletus,5,4.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Ameletus,6,3.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Ameletus,7,5.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Ameletus,8,7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Ameletus,9,3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Ameletus,10,5.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Ameletus,11,5.3,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Ameletus,12,4.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Ameletus,13,5.1,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Ameletus,14,4.4,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Ameletus,15,3.5,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Ameletus,16,3.2,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Ameletus,17,5.7,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Ameletus,18,4.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Ameletus,19,4.9,Declining,29262,762,3388,KINGS_CANYON,4103660.68
10206,8262,Ameletus,20,4.8,Declining,29262,762,3388,KINGS_CANYON,4103660.68
